date,amount_mxn,amount_basis,mdb_gross_sales_mxn,returns_mxn,mdb_net_sales_mxn,journal_sales_mxn,notebook_sales_mxn,mdb_minus_journal_mxn,source_method,source_snapshot,validation_status,notes
2021-07-31,72.00,gross_valid_pos_sales_excluding_cancellations,72.00,0.00,72.00,72.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-08-02,115.00,gross_valid_pos_sales_excluding_cancellations,115.00,0.00,115.00,115.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-08-03,220.00,gross_valid_pos_sales_excluding_cancellations,220.00,0.00,220.00,220.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-08-04,165.00,gross_valid_pos_sales_excluding_cancellations,165.00,0.00,165.00,165.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-08-05,191.00,gross_valid_pos_sales_excluding_cancellations,191.00,0.00,191.00,191.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-08-06,259.00,gross_valid_pos_sales_excluding_cancellations,259.00,0.00,259.00,259.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-08-07,234.50,gross_valid_pos_sales_excluding_cancellations,234.50,0.00,234.50,234.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-08-09,39.00,gross_valid_pos_sales_excluding_cancellations,39.00,0.00,39.00,39.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-08-10,270.50,gross_valid_pos_sales_excluding_cancellations,270.50,0.00,270.50,270.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-08-11,342.00,gross_valid_pos_sales_excluding_cancellations,342.00,0.00,342.00,342.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-08-12,400.00,gross_valid_pos_sales_excluding_cancellations,400.00,0.00,400.00,400.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-08-13,179.50,gross_valid_pos_sales_excluding_cancellations,179.50,0.00,179.50,179.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-08-14,246.50,gross_valid_pos_sales_excluding_cancellations,246.50,0.00,246.50,246.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-08-16,615.50,gross_valid_pos_sales_excluding_cancellations,615.50,0.00,615.50,615.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-08-17,241.50,gross_valid_pos_sales_excluding_cancellations,241.50,0.00,241.50,241.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-08-18,352.00,gross_valid_pos_sales_excluding_cancellations,352.00,0.00,352.00,352.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-08-19,61.00,gross_valid_pos_sales_excluding_cancellations,61.00,0.00,61.00,61.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-08-20,336.00,gross_valid_pos_sales_excluding_cancellations,336.00,0.00,336.00,336.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-08-21,134.00,gross_valid_pos_sales_excluding_cancellations,134.00,0.00,134.00,134.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-08-23,123.00,gross_valid_pos_sales_excluding_cancellations,123.00,0.00,123.00,123.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-08-24,287.00,gross_valid_pos_sales_excluding_cancellations,287.00,0.00,287.00,287.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-08-25,211.00,gross_valid_pos_sales_excluding_cancellations,211.00,0.00,211.00,211.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-08-26,500.00,gross_valid_pos_sales_excluding_cancellations,500.00,0.00,500.00,500.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-08-27,287.00,gross_valid_pos_sales_excluding_cancellations,287.00,0.00,287.00,287.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-08-28,308.00,gross_valid_pos_sales_excluding_cancellations,308.00,0.00,308.00,308.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-08-30,697.00,gross_valid_pos_sales_excluding_cancellations,697.00,0.00,697.00,697.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-08-31,1065.00,gross_valid_pos_sales_excluding_cancellations,1065.00,0.00,1065.00,1065.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-09-01,519.00,gross_valid_pos_sales_excluding_cancellations,519.00,0.00,519.00,519.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-09-02,617.50,gross_valid_pos_sales_excluding_cancellations,617.50,0.00,617.50,617.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-09-03,466.50,gross_valid_pos_sales_excluding_cancellations,466.50,0.00,466.50,466.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-09-04,353.00,gross_valid_pos_sales_excluding_cancellations,353.00,0.00,353.00,353.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-09-06,1084.50,gross_valid_pos_sales_excluding_cancellations,1084.50,0.00,1084.50,1084.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-09-07,677.50,gross_valid_pos_sales_excluding_cancellations,677.50,0.00,677.50,677.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-09-08,532.00,gross_valid_pos_sales_excluding_cancellations,532.00,0.00,532.00,532.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-09-09,546.00,gross_valid_pos_sales_excluding_cancellations,546.00,0.00,546.00,546.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-09-10,475.50,gross_valid_pos_sales_excluding_cancellations,475.50,0.00,475.50,475.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-09-11,515.00,gross_valid_pos_sales_excluding_cancellations,515.00,0.00,515.00,515.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-09-13,850.00,gross_valid_pos_sales_excluding_cancellations,850.00,0.00,850.00,850.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-09-14,686.00,gross_valid_pos_sales_excluding_cancellations,686.00,0.00,686.00,686.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-09-15,198.50,gross_valid_pos_sales_excluding_cancellations,198.50,0.00,198.50,198.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-09-16,107.00,gross_valid_pos_sales_excluding_cancellations,107.00,0.00,107.00,107.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-09-17,562.50,gross_valid_pos_sales_excluding_cancellations,562.50,0.00,562.50,562.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-09-18,9.00,gross_valid_pos_sales_excluding_cancellations,9.00,0.00,9.00,9.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-09-20,797.50,gross_valid_pos_sales_excluding_cancellations,797.50,0.00,797.50,797.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-09-21,283.00,gross_valid_pos_sales_excluding_cancellations,283.00,0.00,283.00,283.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-09-22,1162.00,gross_valid_pos_sales_excluding_cancellations,1162.00,0.00,1162.00,1162.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-09-23,390.00,gross_valid_pos_sales_excluding_cancellations,390.00,0.00,390.00,390.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-09-28,487.00,gross_valid_pos_sales_excluding_cancellations,487.00,0.00,487.00,487.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-09-29,439.00,gross_valid_pos_sales_excluding_cancellations,439.00,0.00,439.00,439.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-09-30,419.50,gross_valid_pos_sales_excluding_cancellations,419.50,0.00,419.50,419.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-10-01,217.50,gross_valid_pos_sales_excluding_cancellations,217.50,0.00,217.50,217.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-10-02,223.00,gross_valid_pos_sales_excluding_cancellations,223.00,0.00,223.00,223.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-10-04,233.50,gross_valid_pos_sales_excluding_cancellations,233.50,0.00,233.50,233.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-10-05,434.00,gross_valid_pos_sales_excluding_cancellations,434.00,0.00,434.00,434.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-10-06,210.50,gross_valid_pos_sales_excluding_cancellations,210.50,0.00,210.50,210.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-10-07,375.00,gross_valid_pos_sales_excluding_cancellations,375.00,0.00,375.00,375.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-10-08,282.00,gross_valid_pos_sales_excluding_cancellations,282.00,0.00,282.00,282.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-10-09,117.00,gross_valid_pos_sales_excluding_cancellations,117.00,0.00,117.00,117.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-10-11,334.50,gross_valid_pos_sales_excluding_cancellations,334.50,0.00,334.50,334.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-10-12,244.50,gross_valid_pos_sales_excluding_cancellations,244.50,0.00,244.50,244.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-10-13,741.00,gross_valid_pos_sales_excluding_cancellations,741.00,0.00,741.00,741.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-10-14,254.00,gross_valid_pos_sales_excluding_cancellations,254.00,0.00,254.00,254.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2021-10-15,173.00,gross_valid_pos_sales_excluding_cancellations,173.00,0.00,173.00,173.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
